Date,QQQ
2010-02-10,37.33969497680664
2010-02-11,37.903892517089844
2010-02-12,37.98200225830078
2010-02-16,38.46807098388672
2010-02-17,38.68505859375
2010-02-18,38.9280891418457
2010-02-19,38.910736083984375
2010-02-22,38.83260726928711
2010-02-23,38.32919692993164
2010-02-24,38.71979522705078
2010-02-25,38.71110916137695
2010-02-26,38.84996795654297
2010-03-01,39.41415786743164
2010-03-02,39.53567123413086
2010-03-03,39.57905960083008
2010-03-04,39.70923614501953
2010-03-05,40.30814743041992
2010-03-08,40.386260986328125
2010-03-09,40.6119384765625
2010-03-10,40.94175338745117
2010-03-11,41.097984313964844
2010-03-12,41.10666275024414
2010-03-15,41.00251007080078
2010-03-16,41.26291275024414
2010-03-17,41.375736236572266
2010-03-18,41.514625549316406
2010-03-19,41.26351547241211
2010-03-22,41.63713455200195
2010-03-23,41.92385482788086
2010-03-24,41.72402572631836
2010-03-25,41.66319274902344
2010-03-26,41.70663833618164
2010-03-29,41.90647888183594
2010-03-30,42.045501708984375
2010-03-31,41.84566879272461
2010-04-01,41.84566879272461
2010-04-05,42.23666763305664
2010-04-06,42.35831832885742
2010-04-07,42.25403594970703
2010-04-08,42.34961700439453
2010-04-09,42.60158157348633
2010-04-12,42.63636016845703
2010-04-13,42.85356903076172
2010-04-14,43.3662109375
2010-04-15,43.5573844909668
2010-04-16,43.03602600097656
2010-04-19,43.00996780395508
2010-04-20,43.22719955444336
2010-04-21,43.470481872558594
2010-04-22,43.71375274658203
2010-04-23,43.896244049072266
2010-04-26,43.8006477355957
2010-04-27,42.87096405029297
2010-04-28,42.89701461791992
2010-04-29,43.644256591796875
2010-04-30,42.784061431884766
2010-05-03,43.383609771728516
2010-05-04,42.08026885986328
2010-05-05,41.863033294677734
2010-05-06,40.46412658691406
2010-05-07,39.45621871948242
2010-05-10,41.50678634643555
2010-05-11,41.46335983276367
2010-05-12,42.24534225463867
2010-05-13,41.57631301879883
2010-05-14,40.776920318603516
2010-05-17,40.90726089477539
2010-05-18,40.34248352050781
2010-05-19,40.02099609375
2010-05-20,38.53520584106445
2010-05-21,38.96094512939453
2010-05-24,38.80454635620117
2010-05-25,38.839317321777344
2010-05-26,38.40487289428711
2010-05-27,39.85590744018555
2010-05-28,39.62130355834961
2010-06-01,39.25638198852539
2010-06-02,40.186092376708984
2010-06-03,40.568397521972656
2010-06-04,39.17817306518555
2010-06-07,38.4656982421875
2010-06-08,38.39616775512695
2010-06-09,38.074684143066406
2010-06-10,39.16080093383789
2010-06-11,39.53440856933594
2010-06-14,39.52571487426758
2010-06-15,40.585777282714844
2010-06-16,40.75086212158203
2010-06-17,40.88118362426758
2010-06-18,40.91513442993164
2010-06-21,40.56692886352539
2010-06-22,40.25353240966797
2010-06-23,40.088134765625
2010-06-24,39.47876739501953
2010-06-25,39.48662185668945
2010-06-28,39.3470458984375
2010-06-29,37.82935333251953
2010-06-30,37.253662109375
2010-07-01,37.14899444580078
2010-07-02,37.044315338134766
2010-07-06,37.15771484375
2010-07-07,38.34396743774414
2010-07-08,38.553314208984375
2010-07-09,38.9196662902832
2010-07-12,39.03307342529297
2010-07-13,39.5389518737793
2010-07-14,39.73956298828125
2010-07-15,39.774452209472656
2010-07-16,38.67542266845703
2010-07-19,39.00688171386719
2010-07-20,39.47788619995117
2010-07-21,38.93708801269531
2010-07-22,39.9227294921875
2010-07-23,40.175689697265625
2010-07-26,40.50715255737305
2010-07-27,40.48969268798828
2010-07-28,40.16696548461914
2010-07-29,39.870391845703125
2010-07-30,39.95762252807617
2010-08-02,40.707759857177734
2010-08-03,40.53329849243164
2010-08-04,40.943260192871094
2010-08-05,40.84731674194336
2010-08-06,40.78626251220703
2010-08-09,41.065372467041016
2010-08-10,40.707759857177734
2010-08-11,39.60000991821289
2010-08-12,39.285987854003906
2010-08-13,39.00688171386719
2010-08-16,39.07667541503906
2010-08-17,39.57383346557617
2010-08-18,39.730831146240234
2010-08-19,39.12899398803711
2010-08-20,39.181331634521484
2010-08-23,38.797542572021484
2010-08-24,38.07357406616211
2010-08-25,38.43991470336914
2010-08-26,37.97762680053711
2010-08-27,38.43991470336914
2010-08-30,38.03867721557617
2010-08-31,37.90784454345703
2010-09-01,39.04175567626953
2010-09-02,39.47788619995117
2010-09-03,40.132076263427734
2010-09-07,39.861671447753906
2010-09-08,40.3414192199707
2010-09-09,40.49842071533203
2010-09-10,40.64670181274414
2010-09-13,41.21367263793945
2010-09-14,41.38811111450195
2010-09-15,41.6497917175293
2010-09-16,41.815521240234375
2010-09-17,41.9571418762207
2010-09-20,42.69154357910156
2010-09-21,42.68280792236328
2010-09-22,42.569149017333984
2010-09-23,42.551666259765625
2010-09-24,43.417213439941406
2010-09-27,43.1811408996582
2010-09-28,43.163665771484375
2010-09-29,43.09371566772461
2010-09-30,42.901390075683594
2010-10-01,42.84892654418945
2010-10-04,42.38555145263672
2010-10-05,43.417213439941406
2010-10-06,43.0412712097168
2010-10-07,43.19864273071289
2010-10-08,43.49589538574219
2010-10-11,43.513389587402344
2010-10-12,43.810646057128906
2010-10-13,44.169097900390625
2010-10-14,44.08164978027344
2010-10-15,45.01717758178711
2010-10-18,44.85104751586914
2010-10-19,44.431396484375
2010-10-20,44.75486755371094
2010-10-21,44.84230041503906
2010-10-22,45.1483154296875
2010-10-25,45.366886138916016
2010-10-26,45.489280700683594
2010-10-27,45.6291618347168
2010-10-28,45.72533416748047
2010-10-29,45.62043380737305
2010-11-01,45.655399322509766
2010-11-02,46.14500045776367
2010-11-03,46.354820251464844
2010-11-04,46.92312240600586
2010-11-05,46.92312240600586
2010-11-08,46.98432922363281
2010-11-09,46.730770111083984
2010-11-10,46.96683120727539
2010-11-11,46.66958236694336
2010-11-12,45.908935546875
2010-11-15,45.73407745361328
2010-11-16,44.98218536376953
2010-11-17,45.11332321166992
2010-11-18,45.83899688720703
2010-11-19,45.87397003173828
2010-11-22,46.258663177490234
2010-11-23,45.52425765991211
2010-11-24,46.442264556884766
2010-11-26,46.136260986328125
2010-11-29,46.101280212402344
2010-11-30,45.54173278808594
2010-12-01,46.50345230102539
2010-12-02,46.975563049316406
2010-12-03,47.09797286987305
2010-12-06,47.08049011230469
2010-12-07,47.106712341308594
2010-12-08,47.28156280517578
2010-12-09,47.32529067993164
2010-12-10,47.64002227783203
2010-12-13,47.47392654418945
2010-12-14,47.561344146728516
2010-12-15,47.35151672363281
2010-12-16,47.71872329711914
2010-12-17,47.76076889038086
2010-12-20,47.795806884765625
2010-12-21,48.08489227294922
2010-12-22,48.07611846923828
2010-12-23,47.953514099121094
2010-12-27,47.97978210449219
2010-12-28,47.89216613769531
2010-12-29,47.99729919433594
2010-12-30,47.8834228515625
2010-12-31,47.70821762084961
2011-01-03,48.45283508300781
2011-01-04,48.417789459228516
2011-01-05,48.82951354980469
2011-01-06,48.987186431884766
2011-01-07,48.943389892578125
2011-01-10,49.127349853515625
2011-01-11,49.197452545166016
2011-01-12,49.547855377197266
2011-01-13,49.56538009643555
2011-01-14,49.93330383300781
2011-01-18,50.07347869873047
2011-01-19,49.50404739379883
2011-01-20,49.15364456176758
2011-01-21,48.776954650878906
2011-01-24,49.45149230957031
2011-01-25,49.521583557128906
2011-01-26,49.78438186645508
2011-01-27,50.090999603271484
2011-01-28,48.820743560791016
2011-01-31,49.057281494140625
2011-02-01,49.977088928222656
2011-02-02,49.89826965332031
2011-02-03,49.98587417602539
2011-02-04,50.26620101928711
2011-02-07,50.502723693847656
2011-02-08,50.83560562133789
2011-02-09,50.74802017211914
2011-02-10,50.82685089111328
2011-02-11,51.19477462768555
2011-02-14,51.31740951538086
2011-02-15,51.24734115600586
2011-02-16,51.580230712890625
2011-02-17,51.562721252441406
2011-02-18,51.44882583618164
2011-02-22,49.959598541259766
2011-02-23,49.547855377197266
2011-02-24,49.8106575012207
2011-02-25,50.502723693847656
2011-02-28,50.60784149169922
2011-03-01,49.79315185546875
2011-03-02,50.05595016479492
2011-03-03,51.04584503173828
2011-03-04,50.78304672241211
2011-03-07,50.09975814819336
2011-03-08,50.301239013671875
2011-03-09,49.959598541259766
2011-03-10,49.179927825927734
2011-03-11,49.486534118652344
2011-03-14,49.31132125854492
2011-03-15,48.61051559448242
2011-03-16,47.4366340637207
2011-03-17,47.8746452331543
2011-03-18,47.766746520996094
2011-03-21,48.687870025634766
2011-03-22,48.60015106201172
2011-03-23,48.87208938598633
2011-03-24,49.74058151245117
2011-03-25,49.863407135009766
2011-03-28,49.591453552246094
2011-03-29,50.07394027709961
2011-03-30,50.310787200927734
2011-03-31,50.38096618652344
2011-04-01,50.40730285644531
2011-04-04,50.24061584472656
2011-04-05,50.10902404785156
2011-04-06,50.231834411621094
2011-04-07,50.196773529052734
2011-04-08,49.95989990234375
2011-04-11,49.7932243347168
2011-04-12,49.45108413696289
2011-04-13,49.8721809387207
2011-04-14,49.78445816040039
2011-04-15,49.69671630859375
2011-04-18,49.3458137512207
2011-04-19,49.65286636352539
2011-04-20,50.77574157714844
2011-04-21,51.17927551269531
2011-04-25,51.31087875366211
2011-04-26,51.60038375854492
2011-04-27,51.95127868652344
2011-04-28,51.87232208251953
2011-04-29,51.828468322753906
2011-05-02,51.73196029663086
2011-05-03,51.486328125
2011-05-04,51.407371520996094
2011-05-05,51.12665557861328
2011-05-06,51.293331146240234
2011-05-09,51.486328125
2011-05-10,51.92494583129883
2011-05-11,51.5477409362793
2011-05-12,51.854774475097656
2011-05-13,51.24068069458008
2011-05-16,50.35465621948242
2011-05-17,50.49502182006836
2011-05-18,50.91610336303711
2011-05-19,51.065216064453125
2011-05-20,50.67924499511719
2011-05-23,49.93358612060547
2011-05-24,49.62653732299805
2011-05-25,49.81954574584961
2011-05-26,50.126583099365234
2011-05-27,50.38096618652344
2011-05-31,51.19682693481445
2011-06-01,50.08271026611328
2011-06-02,50.1879768371582
2011-06-03,49.43354415893555
2011-06-06,49.02999496459961
2011-06-07,48.9422721862793
2011-06-08,48.59136962890625
2011-06-09,48.679107666015625
2011-06-10,47.93343734741211
2011-06-13,47.93343734741211
2011-06-14,48.54750442504883
2011-06-15,47.62638473510742
2011-06-16,47.44214630126953
2011-06-17,47.293582916259766
2011-06-20,47.53977966308594
2011-06-21,48.559654235839844
2011-06-22,48.20795822143555
2011-06-23,48.656375885009766
2011-06-24,47.812313079833984
2011-06-27,48.577239990234375
2011-06-28,49.298213958740234
2011-06-29,49.500423431396484
2011-06-30,50.15983963012695
2011-07-01,50.915985107421875
2011-07-05,51.17095184326172
2011-07-06,51.33802032470703
2011-07-07,52.0413818359375
2011-07-08,51.90071487426758
2011-07-11,50.95994567871094
2011-07-12,50.573097229003906
2011-07-13,50.78409194946289
2011-07-14,50.19501495361328
2011-07-15,50.863243103027344
2011-07-18,50.59067153930664
2011-07-19,51.74245071411133
2011-07-20,51.52265548706055
2011-07-21,51.86555099487305
2011-07-22,52.40187454223633
2011-07-25,52.29637908935547
2011-07-26,52.42824172973633
2011-07-27,51.07424545288086
2011-07-28,51.16215896606445
2011-07-29,50.995121002197266
2011-08-01,50.75773239135742
2011-08-02,49.47404861450195
2011-08-03,49.9488410949707
2011-08-04,47.62769317626953
2011-08-05,47.32874298095703
2011-08-08,44.48005294799805
2011-08-09,46.62535858154297
2011-08-10,44.71744155883789
2011-08-11,46.686912536621094
2011-08-12,47.10013961791992
2011-08-15,47.79473114013672
2011-08-16,47.390296936035156
2011-08-17,47.108943939208984
2011-08-18,44.79656982421875
2011-08-19,43.987674713134766
2011-08-22,44.14595031738281
2011-08-23,45.9659538269043
2011-08-24,46.326416015625
2011-08-25,45.57029342651367
2011-08-26,46.71328353881836
2011-08-29,48.014549255371094
2011-08-30,48.33106231689453
2011-08-31,48.410194396972656
2011-09-01,47.9705810546875
2011-09-02,46.84516906738281
2011-09-06,46.85396194458008
2011-09-07,48.040924072265625
2011-09-08,47.821109771728516
2011-09-09,46.75724792480469
2011-09-12,47.35511016845703
2011-09-13,47.98817443847656
2011-09-14,48.673954010009766
2011-09-15,49.394927978515625
2011-09-16,49.84770202636719
2011-09-19,49.86530303955078
2011-09-20,49.645076751708984
2011-09-21,48.781856536865234
2011-09-22,47.196319580078125
2011-09-23,47.69840621948242
2011-09-26,48.25333023071289
2011-09-27,48.755401611328125
2011-09-28,48.03310775756836
2011-09-29,47.4605598449707
2011-09-30,46.236167907714844
2011-10-03,45.04701614379883
2011-10-04,45.97190856933594
2011-10-05,47.152259826660156
2011-10-06,47.94502258300781
2011-10-07,47.62793731689453
2011-10-10,49.27512741088867
2011-10-11,49.609840393066406
2011-10-12,49.85649871826172
2011-10-13,50.314537048339844
2011-10-14,51.24825668334961
2011-10-17,50.45547866821289
2011-10-18,51.080894470214844
2011-10-19,50.094337463378906
2011-10-20,49.84770202636719
2011-10-21,50.47309494018555
2011-10-24,51.52130126953125
2011-10-25,50.50830841064453
2011-10-26,50.4466667175293
2011-10-27,51.83841323852539
2011-10-28,51.91769790649414
2011-10-31,51.04564666748047
2011-11-01,49.71556091308594
2011-11-02,50.13837432861328
2011-11-03,51.17778396606445
2011-11-04,50.91352081298828
2011-11-07,51.274658203125
2011-11-08,51.86484146118164
2011-11-09,50.04147720336914
2011-11-10,50.01503372192383
2011-11-11,50.95757293701172
2011-11-14,50.64044952392578
2011-11-15,51.2042121887207
2011-11-16,50.358577728271484
2011-11-17,49.1782341003418
2011-11-18,48.79946517944336
2011-11-21,47.86575698852539
2011-11-22,48.024322509765625
2011-11-23,46.94085693359375
2011-11-25,46.57970428466797
2011-11-28,48.20048522949219
2011-11-29,47.9009895324707
2011-11-30,49.6715202331543
2011-12-01,50.01503372192383
2011-12-02,49.87409591674805
2011-12-05,50.42024612426758
2011-12-06,50.279296875
2011-12-07,50.279296875
2011-12-08,49.433685302734375
2011-12-09,50.226463317871094
2011-12-12,49.6627082824707
2011-12-13,49.116573333740234
2011-12-14,48.35022735595703
2011-12-15,48.21811294555664
2011-12-16,48.466346740722656
2011-12-19,47.989295959472656
2011-12-20,49.411643981933594
2011-12-21,48.704891204833984
2011-12-22,49.12010192871094
2011-12-23,49.54414749145508
2011-12-27,49.728965759277344
2011-12-28,49.15422821044922
2011-12-29,49.507911682128906
2011-12-30,49.36643600463867
2012-01-03,50.312557220458984
2012-01-04,50.52477264404297
2012-01-05,50.94036865234375
2012-01-06,51.11720275878906
2012-01-09,50.94919967651367
2012-01-10,51.32058334350586
2012-01-11,51.42667770385742
2012-01-12,51.63007354736328
2012-01-13,51.44437026977539
2012-01-17,51.91301345825195
2012-01-18,52.60271453857422
2012-01-19,52.92987823486328
2012-01-20,52.850284576416016
2012-01-23,52.867984771728516
2012-01-24,52.77070617675781
2012-01-25,53.433876037597656
2012-01-26,53.24820327758789
2012-01-27,53.40734100341797
2012-01-30,53.451576232910156
2012-01-31,53.52229690551758
2012-02-01,53.955570220947266
2012-02-02,54.12357711791992
2012-02-03,54.866336822509766
2012-02-06,54.8221321105957
2012-02-07,54.93707275390625
2012-02-08,55.228878021240234
2012-02-09,55.626766204833984
2012-02-10,55.23770523071289
2012-02-13,55.75056838989258
2012-02-14,55.89204025268555
2012-02-15,55.502986907958984
2012-02-16,56.26342010498047
2012-02-17,56.08656692504883
2012-02-21,56.24570846557617
2012-02-22,55.98929214477539
2012-02-23,56.36067581176758
2012-02-24,56.555206298828125
2012-02-27,56.63478469848633
2012-02-28,57.20954132080078
2012-02-29,56.95309829711914
2012-03-01,57.404075622558594
2012-03-02,57.35986328125
2012-03-05,56.76742935180664
2012-03-06,56.21037673950195
2012-03-07,56.643638610839844
2012-03-08,57.25374221801758
2012-03-09,57.492496490478516
2012-03-12,57.51902389526367
2012-03-13,58.588924407958984
2012-03-14,58.79231262207031
2012-03-15,58.96030807495117
2012-03-16,58.91868209838867
2012-03-19,59.3349609375
2012-03-20,59.44126892089844
2012-03-21,59.45011901855469
2012-03-22,59.32613754272461
2012-03-23,59.29069137573242
2012-03-26,60.32701110839844
2012-03-27,60.41556930541992
2012-03-28,60.1764030456543
2012-03-29,59.94613265991211
2012-03-30,59.830970764160156
2012-04-02,60.45096206665039
2012-04-03,60.43329620361328
2012-04-04,59.60955047607422
2012-04-05,59.98154830932617
2012-04-09,59.529842376708984
2012-04-10,58.57324981689453
2012-04-11,58.85667419433594
2012-04-12,59.529842376708984
2012-04-13,58.62639617919922
2012-04-16,57.970943450927734
2012-04-17,59.148983001708984
2012-04-18,58.998390197753906
2012-04-19,58.33409881591797
2012-04-20,58.174659729003906
2012-04-23,57.643226623535156
2012-04-24,57.3332405090332
2012-04-25,58.85667419433594
2012-04-26,59.202083587646484
2012-04-27,59.55640411376953
2012-04-30,59.131256103515625
2012-05-01,59.22869110107422
2012-05-02,59.39697265625
2012-05-03,58.76810073852539
2012-05-04,57.306644439697266
2012-05-07,57.35981369018555
2012-05-08,57.147220611572266
2012-05-09,56.97007751464844
2012-05-10,56.85492706298828
2012-05-11,56.8460693359375
2012-05-14,56.314640045166016
2012-05-15,56.128639221191406
2012-05-16,55.74774932861328
2012-05-17,54.56975555419922
2012-05-18,53.861175537109375
2012-05-21,55.36690902709961
2012-05-22,55.304901123046875
2012-05-23,55.411197662353516
2012-05-24,55.04804229736328
2012-05-25,54.97719192504883
2012-05-29,55.676918029785156
2012-05-30,55.20747756958008
2012-05-31,54.96833038330078
2012-06-01,53.506866455078125
2012-06-04,53.914310455322266
2012-06-05,54.1357536315918
2012-06-06,55.37575912475586
2012-06-07,55.15433883666992
2012-06-08,55.685768127441406
2012-06-11,54.746910095214844
2012-06-12,55.411197662353516
2012-06-13,55.030330657958984
2012-06-14,55.23405456542969
2012-06-15,55.92029571533203
2012-06-18,56.44408416748047
2012-06-19,57.02997970581055
2012-06-20,57.07439422607422
2012-06-21,55.653953552246094
2012-06-22,56.239891052246094
2012-06-25,55.15681457519531
2012-06-26,55.503047943115234
2012-06-27,55.840389251708984
2012-06-28,55.218955993652344
2012-06-29,56.95897674560547
2012-07-02,57.127647399902344
2012-07-03,57.6070442199707
2012-07-05,57.64255905151367
2012-07-06,56.92346954345703
2012-07-09,56.816925048828125
2012-07-10,56.25764846801758
2012-07-11,55.94691467285156
2012-07-12,55.42314910888672
2012-07-13,56.266517639160156
2012-07-16,56.106719970703125
2012-07-17,56.39967346191406
2012-07-18,57.163169860839844
2012-07-19,57.79347229003906
2012-07-20,57.02997970581055
2012-07-23,56.33753204345703
2012-07-24,55.89366149902344
2012-07-25,55.52079772949219
2012-07-26,56.25764846801758
2012-07-27,57.58928298950195
2012-07-30,57.54490280151367
2012-07-31,57.52714157104492
2012-08-01,57.35847091674805
2012-08-02,57.15428924560547
2012-08-03,58.237342834472656
2012-08-06,58.68124008178711
2012-08-07,59.16950607299805
2012-08-08,59.142879486083984
2012-08-09,59.3204345703125
2012-08-10,59.355953216552734
2012-08-13,59.49798583984375
2012-08-14,59.524620056152344
2012-08-15,59.675506591796875
2012-08-16,60.385738372802734
2012-08-17,60.65208435058594
2012-08-20,60.740848541259766
2012-08-21,60.50114822387695
2012-08-22,60.74972915649414
2012-08-23,60.2525749206543
2012-08-24,60.62543869018555
2012-08-27,60.72307586669922
2012-08-28,60.72307586669922
2012-08-29,60.72307586669922
2012-08-30,60.11052703857422
2012-08-31,60.51005172729492
2012-09-04,60.447879791259766
2012-09-05,60.385738372802734
2012-09-06,61.72626876831055
2012-09-07,61.63750457763672
2012-09-10,60.84735870361328
2012-09-11,60.74972915649414
2012-09-12,60.92727279663086
2012-09-13,61.75288772583008
